job,operation,machine,processing_time,energy_consumption
0,0,0,14,6
0,0,1,22,6
0,0,2,20,2
0,0,3,21,4
0,0,4,26,1
0,0,5,24,6
0,1,0,10,6
0,1,1,10,4
0,1,2,6,5
0,1,3,1,8
0,1,4,5,7
0,1,5,12,8
0,2,0,19,5
0,2,1,14,8
0,2,2,17,10
0,2,3,12,6
0,2,4,19,8
0,2,5,21,6
0,3,0,17,5
0,3,1,23,8
0,3,2,10,7
0,3,3,14,6
0,3,4,14,5
0,3,5,11,10
1,4,0,7,5
1,4,1,7,5
1,4,2,12,6
1,4,3,9,5
1,4,4,3,5
1,4,5,9,6
1,5,0,2,7
1,5,1,14,9
1,5,2,4,7
1,5,3,9,7
1,5,4,1,6
1,5,5,2,8
1,6,0,10,3
1,6,1,1,1
1,6,2,4,6
1,6,3,3,5
1,6,4,12,6
1,6,5,5,4
1,7,0,3,3
1,7,1,6,4
1,7,2,13,6
1,7,3,11,1
1,7,4,3,5
1,7,5,2,2
2,8,0,14,6
2,8,1,13,6
2,8,2,8,7
2,8,3,15,9
2,8,4,9,9
2,8,5,13,8
2,9,0,22,7
2,9,1,26,6
2,9,2,17,4
2,9,3,18,6
2,9,4,30,6
2,9,5,20,7
2,10,0,7,4
2,10,1,8,3
2,10,2,7,5
2,10,3,21,3
2,10,4,15,4
2,10,5,14,5
2,11,0,9,8
2,11,1,2,3
2,11,2,6,3
2,11,3,4,5
2,11,4,1,8
2,11,5,6,7
3,12,0,7,10
3,12,1,16,6
3,12,2,12,7
3,12,3,21,5
3,12,4,11,9
3,12,5,20,5
3,13,0,19,3
3,13,1,17,5
3,13,2,13,4
3,13,3,12,4
3,13,4,22,7
3,13,5,10,7
3,14,0,6,3
3,14,1,15,3
3,14,2,7,2
3,14,3,15,1
3,14,4,10,2
3,14,5,10,2
3,15,0,17,9
3,15,1,23,9
3,15,2,27,4
3,15,3,19,4
3,15,4,15,9
3,15,5,24,9
4,16,0,14,4
4,16,1,18,4
4,16,2,11,4
4,16,3,15,4
4,16,4,10,8
4,16,5,17,8
4,17,0,17,5
4,17,1,17,8
4,17,2,22,5
4,17,3,12,6
4,17,4,14,5
4,17,5,15,8
4,18,0,6,7
4,18,1,4,8
4,18,2,14,10
4,18,3,14,10
4,18,4,16,6
4,18,5,8,7
4,19,0,11,10
4,19,1,3,8
4,19,2,7,10
4,19,3,8,9
4,19,4,4,7
4,19,5,8,5
5,20,0,24,8
5,20,1,17,4
5,20,2,26,3
5,20,3,18,4
5,20,4,15,7
5,20,5,23,5
5,21,0,16,3
5,21,1,8,6
5,21,2,8,4
5,21,3,3,7
5,21,4,10,4
5,21,5,15,4
5,22,0,9,5
5,22,1,4,5
5,22,2,4,5
5,22,3,9,7
5,22,4,8,6
5,22,5,2,10
5,23,0,23,4
5,23,1,16,7
5,23,2,18,8
5,23,3,17,8
5,23,4,13,4
5,23,5,9,3
6,24,0,17,10
6,24,1,9,10
6,24,2,16,6
6,24,3,6,9
6,24,4,12,7
6,24,5,14,8
6,25,0,17,6
6,25,1,10,2
6,25,2,5,4
6,25,3,5,6
6,25,4,7,1
6,25,5,16,2
6,26,0,16,9
6,26,1,13,9
6,26,2,8,9
6,26,3,14,6
6,26,4,15,9
6,26,5,12,4
6,27,0,3,6
6,27,1,3,7
6,27,2,9,6
6,27,3,7,5
6,27,4,3,9
6,27,5,11,8
7,28,0,10,9
7,28,1,12,9
7,28,2,5,5
7,28,3,10,8
7,28,4,7,8
7,28,5,2,10
7,29,0,10,5
7,29,1,10,1
7,29,2,15,5
7,29,3,7,4
7,29,4,18,2
7,29,5,5,6
7,30,0,16,7
7,30,1,26,10
7,30,2,22,5
7,30,3,24,9
7,30,4,19,5
7,30,5,25,10
7,31,0,3,5
7,31,1,14,6
7,31,2,5,3
7,31,3,11,6
7,31,4,5,5
7,31,5,2,4
8,32,0,22,5
8,32,1,19,7
8,32,2,15,3
8,32,3,12,8
8,32,4,22,4
8,32,5,20,7
8,33,0,12,6
8,33,1,20,4
8,33,2,19,5
8,33,3,26,5
8,33,4,15,3
8,33,5,18,3
8,34,0,12,4
8,34,1,2,7
8,34,2,2,9
8,34,3,2,7
8,34,4,11,9
8,34,5,16,6
8,35,0,10,3
8,35,1,8,1
8,35,2,11,5
8,35,3,15,3
8,35,4,2,4
8,35,5,4,5
9,36,0,15,1
9,36,1,10,4
9,36,2,4,5
9,36,3,15,5
9,36,4,10,5
9,36,5,12,4
9,37,0,7,8
9,37,1,8,7
9,37,2,3,9
9,37,3,2,6
9,37,4,5,5
9,37,5,2,6
9,38,0,8,5
9,38,1,9,1
9,38,2,16,5
9,38,3,17,4
9,38,4,17,2
9,38,5,5,6
9,39,0,15,4
9,39,1,21,7
9,39,2,23,9
9,39,3,21,7
9,39,4,23,9
9,39,5,12,5
10,40,0,11,4
10,40,1,14,1
10,40,2,15,1
10,40,3,14,6
10,40,4,7,5
10,40,5,5,6
10,41,0,17,6
10,41,1,13,10
10,41,2,13,8
10,41,3,11,5
10,41,4,9,6
10,41,5,14,9
10,42,0,2,4
10,42,1,11,4
10,42,2,11,5
10,42,3,12,6
10,42,4,13,2
10,42,5,6,5
10,43,0,14,7
10,43,1,4,5
10,43,2,7,3
10,43,3,6,6
10,43,4,4,6
10,43,5,1,5
11,44,0,31,8
11,44,1,19,10
11,44,2,24,8
11,44,3,22,9
11,44,4,22,8
11,44,5,25,9
11,45,0,10,4
11,45,1,5,4
11,45,2,3,7
11,45,3,1,3
11,45,4,6,4
11,45,5,3,8
11,46,0,14,8
11,46,1,4,6
11,46,2,8,7
11,46,3,5,7
11,46,4,7,4
11,46,5,5,3
11,47,0,29,5
11,47,1,17,7
11,47,2,17,3
11,47,3,24,8
11,47,4,15,5
11,47,5,24,4
