job,operation,machine,processing_time,energy_consumption
0,0,0,19,4
0,0,1,6,3
0,0,2,6,6
0,0,3,6,2
0,1,0,20,8
0,1,1,25,5
0,1,2,15,7
0,1,3,24,5
0,2,0,25,3
0,2,1,20,4
0,2,2,14,3
0,2,3,22,2
0,3,0,22,6
0,3,1,14,1
0,3,2,15,4
0,3,3,11,3
0,4,0,24,6
0,4,1,16,7
0,4,2,27,6
0,4,3,23,5
0,5,0,14,4
0,5,1,10,3
0,5,2,12,7
0,5,3,12,7
1,6,0,16,5
1,6,1,23,5
1,6,2,27,4
1,6,3,14,3
1,7,0,10,9
1,7,1,10,8
1,7,2,22,7
1,7,3,14,8
1,8,0,16,6
1,8,1,11,4
1,8,2,10,6
1,8,3,16,7
1,9,0,16,5
1,9,1,19,6
1,9,2,15,7
1,9,3,12,7
1,10,0,26,7
1,10,1,18,6
1,10,2,28,6
1,10,3,20,10
1,11,0,19,4
1,11,1,20,4
1,11,2,20,8
1,11,3,16,4
2,12,0,21,3
2,12,1,18,8
2,12,2,27,3
2,12,3,22,4
2,13,0,10,8
2,13,1,12,6
2,13,2,12,9
2,13,3,16,6
2,14,0,15,8
2,14,1,20,3
2,14,2,16,5
2,14,3,13,7
2,15,0,18,8
2,15,1,31,5
2,15,2,30,4
2,15,3,29,5
2,16,0,12,5
2,16,1,18,6
2,16,2,5,4
2,16,3,18,7
2,17,0,18,3
2,17,1,13,7
2,17,2,14,6
2,17,3,21,5
3,18,0,17,8
3,18,1,21,7
3,18,2,19,8
3,18,3,17,6
3,19,0,13,6
3,19,1,21,5
3,19,2,17,7
3,19,3,24,6
3,20,0,20,8
3,20,1,10,8
3,20,2,13,8
3,20,3,15,8
3,21,0,13,6
3,21,1,4,6
3,21,2,13,6
3,21,3,5,8
3,22,0,22,8
3,22,1,12,8
3,22,2,22,5
3,22,3,20,6
3,23,0,4,5
3,23,1,13,7
3,23,2,7,7
3,23,3,8,3
4,24,0,19,5
4,24,1,10,7
4,24,2,11,7
4,24,3,14,6
4,25,0,4,7
4,25,1,8,3
4,25,2,5,7
4,25,3,14,6
4,26,0,6,7
4,26,1,6,5
4,26,2,15,5
4,26,3,17,7
4,27,0,19,5
4,27,1,17,4
4,27,2,17,7
4,27,3,21,7
4,28,0,18,7
4,28,1,11,7
4,28,2,15,5
4,28,3,17,5
4,29,0,24,4
4,29,1,28,5
4,29,2,18,6
4,29,3,29,5
5,30,0,23,6
5,30,1,11,6
5,30,2,14,3
5,30,3,22,4
5,31,0,9,3
5,31,1,5,7
5,31,2,3,3
5,31,3,9,6
5,32,0,2,6
5,32,1,11,6
5,32,2,13,6
5,32,3,9,7
5,33,0,2,6
5,33,1,5,7
5,33,2,4,3
5,33,3,2,6
5,34,0,22,7
5,34,1,18,7
5,34,2,25,8
5,34,3,19,5
5,35,0,15,7
5,35,1,10,6
5,35,2,24,4
5,35,3,19,7
6,36,0,19,3
6,36,1,18,5
6,36,2,25,2
6,36,3,23,2
6,37,0,18,1
6,37,1,17,3
6,37,2,16,1
6,37,3,21,6
6,38,0,23,9
6,38,1,31,8
6,38,2,28,6
6,38,3,32,4
6,39,0,18,8
6,39,1,11,7
6,39,2,11,9
6,39,3,6,10
6,40,0,26,4
6,40,1,26,4
6,40,2,22,5
6,40,3,28,3
6,41,0,16,6
6,41,1,9,3
6,41,2,5,3
6,41,3,7,4
7,42,0,12,8
7,42,1,2,7
7,42,2,10,6
7,42,3,5,3
7,43,0,2,8
7,43,1,8,9
7,43,2,4,9
7,43,3,7,7
7,44,0,20,7
7,44,1,25,9
7,44,2,19,7
7,44,3,14,9
7,45,0,14,1
7,45,1,18,5
7,45,2,8,2
7,45,3,17,2
7,46,0,2,9
7,46,1,6,5
7,46,2,2,6
7,46,3,2,5
7,47,0,30,6
7,47,1,29,6
7,47,2,29,7
7,47,3,29,5
8,48,0,7,7
8,48,1,10,7
8,48,2,8,8
8,48,3,10,7
8,49,0,10,6
8,49,1,16,4
8,49,2,6,5
8,49,3,9,6
8,50,0,26,6
8,50,1,22,3
8,50,2,29,7
8,50,3,30,5
8,51,0,13,5
8,51,1,23,8
8,51,2,19,5
8,51,3,23,8
8,52,0,9,4
8,52,1,10,8
8,52,2,7,7
8,52,3,14,4
8,53,0,15,2
8,53,1,15,3
8,53,2,11,2
8,53,3,9,3
9,54,0,5,10
9,54,1,18,9
9,54,2,13,7
9,54,3,17,7
9,55,0,2,10
9,55,1,4,5
9,55,2,13,7
9,55,3,5,8
9,56,0,4,6
9,56,1,14,4
9,56,2,8,6
9,56,3,10,3
9,57,0,10,4
9,57,1,8,1
9,57,2,13,3
9,57,3,4,1
9,58,0,26,5
9,58,1,15,3
9,58,2,19,4
9,58,3,18,4
9,59,0,29,6
9,59,1,21,5
9,59,2,21,2
9,59,3,20,5
