job,operation,machine,processing_time,energy_consumption
0,0,0,21,9
0,0,1,16,10
0,0,2,15,5
0,0,3,23,5
0,0,4,16,6
0,0,5,13,8
0,1,0,21,5
0,1,1,16,6
0,1,2,21,8
0,1,3,10,7
0,1,4,9,10
0,1,5,11,6
0,2,0,18,3
0,2,1,27,4
0,2,2,20,5
0,2,3,17,6
0,2,4,17,7
0,2,5,27,2
0,3,0,15,4
0,3,1,21,3
0,3,2,13,3
0,3,3,20,2
0,3,4,21,4
0,3,5,11,5
0,4,0,18,5
0,4,1,16,8
0,4,2,21,9
0,4,3,13,8
0,4,4,8,5
0,4,5,10,5
0,5,0,18,4
0,5,1,26,5
0,5,2,25,9
0,5,3,21,4
0,5,4,25,4
0,5,5,14,4
1,6,0,10,5
1,6,1,17,8
1,6,2,12,7
1,6,3,9,4
1,6,4,20,3
1,6,5,10,7
1,7,0,11,8
1,7,1,3,9
1,7,2,11,9
1,7,3,10,8
1,7,4,8,6
1,7,5,14,9
1,8,0,18,3
1,8,1,12,5
1,8,2,21,6
1,8,3,21,8
1,8,4,9,5
1,8,5,22,7
1,9,0,4,8
1,9,1,1,3
1,9,2,9,7
1,9,3,10,4
1,9,4,12,7
1,9,5,11,8
1,10,0,7,5
1,10,1,2,1
1,10,2,13,1
1,10,3,13,6
1,10,4,3,5
1,10,5,11,5
1,11,0,14,8
1,11,1,16,8
1,11,2,27,10
1,11,3,25,8
1,11,4,21,8
1,11,5,19,6
2,12,0,15,8
2,12,1,11,9
2,12,2,6,7
2,12,3,10,6
2,12,4,7,6
2,12,5,6,4
2,13,0,14,5
2,13,1,20,7
2,13,2,21,4
2,13,3,15,3
2,13,4,15,6
2,13,5,26,3
2,14,0,19,7
2,14,1,23,6
2,14,2,23,10
2,14,3,23,10
2,14,4,14,5
2,14,5,22,7
2,15,0,18,4
2,15,1,13,4
2,15,2,13,6
2,15,3,13,4
2,15,4,18,8
2,15,5,13,6
2,16,0,4,7
2,16,1,5,3
2,16,2,13,4
2,16,3,3,3
2,16,4,6,5
2,16,5,16,5
2,17,0,4,5
2,17,1,9,9
2,17,2,2,5
2,17,3,6,9
2,17,4,11,7
2,17,5,3,6
3,18,0,20,6
3,18,1,11,6
3,18,2,19,2
3,18,3,22,2
3,18,4,25,5
3,18,5,16,2
3,19,0,7,7
3,19,1,8,9
3,19,2,8,5
3,19,3,7,7
3,19,4,9,5
3,19,5,5,5
3,20,0,5,2
3,20,1,9,3
3,20,2,8,1
3,20,3,4,5
3,20,4,10,1
3,20,5,8,1
3,21,0,15,4
3,21,1,17,7
3,21,2,14,8
3,21,3,13,8
3,21,4,11,4
3,21,5,20,5
3,22,0,17,4
3,22,1,17,4
3,22,2,21,4
3,22,3,27,6
3,22,4,27,3
3,22,5,24,5
3,23,0,16,8
3,23,1,15,8
3,23,2,11,10
3,23,3,19,8
3,23,4,17,9
3,23,5,19,5
4,24,0,13,9
4,24,1,16,4
4,24,2,5,5
4,24,3,7,8
4,24,4,11,4
4,24,5,16,7
4,25,0,24,6
4,25,1,10,6
4,25,2,17,2
4,25,3,19,3
4,25,4,22,7
4,25,5,21,3
4,26,0,9,6
4,26,1,21,7
4,26,2,15,4
4,26,3,9,7
4,26,4,22,5
4,26,5,15,8
4,27,0,22,8
4,27,1,22,4
4,27,2,23,6
4,27,3,21,4
4,27,4,26,7
4,27,5,22,8
4,28,0,26,4
4,28,1,19,7
4,28,2,19,4
4,28,3,17,5
4,28,4,21,4
4,28,5,26,3
4,29,0,20,8
4,29,1,15,9
4,29,2,16,10
4,29,3,17,10
4,29,4,15,10
4,29,5,24,6
5,30,0,13,5
5,30,1,17,8
5,30,2,5,6
5,30,3,14,8
5,30,4,8,8
5,30,5,10,5
5,31,0,27,3
5,31,1,19,2
5,31,2,25,5
5,31,3,21,4
5,31,4,20,6
5,31,5,22,6
5,32,0,6,3
5,32,1,10,4
5,32,2,15,4
5,32,3,11,2
5,32,4,10,2
5,32,5,15,4
5,33,0,15,5
5,33,1,14,9
5,33,2,8,4
5,33,3,6,4
5,33,4,16,7
5,33,5,10,5
5,34,0,19,5
5,34,1,22,7
5,34,2,31,5
5,34,3,21,6
5,34,4,18,7
5,34,5,21,4
5,35,0,14,6
5,35,1,6,3
5,35,2,5,6
5,35,3,14,5
5,35,4,4,5
5,35,5,8,3
6,36,0,24,8
6,36,1,16,6
6,36,2,19,5
6,36,3,21,7
6,36,4,24,8
6,36,5,24,9
6,37,0,16,5
6,37,1,13,4
6,37,2,6,4
6,37,3,14,4
6,37,4,13,7
6,37,5,7,4
6,38,0,19,7
6,38,1,18,10
6,38,2,17,5
6,38,3,8,9
6,38,4,18,7
6,38,5,12,7
6,39,0,22,5
6,39,1,20,4
6,39,2,29,8
6,39,3,19,5
6,39,4,19,4
6,39,5,25,5
6,40,0,4,6
6,40,1,10,4
6,40,2,12,6
6,40,3,1,6
6,40,4,14,4
6,40,5,12,5
6,41,0,17,6
6,41,1,12,6
6,41,2,12,2
6,41,3,10,7
6,41,4,12,2
6,41,5,15,5
7,42,0,22,9
7,42,1,23,7
7,42,2,18,9
7,42,3,17,9
7,42,4,22,8
7,42,5,20,8
7,43,0,12,6
7,43,1,3,8
7,43,2,9,5
7,43,3,10,9
7,43,4,6,4
7,43,5,17,7
7,44,0,23,3
7,44,1,15,6
7,44,2,25,3
7,44,3,18,1
7,44,4,25,4
7,44,5,18,2
7,45,0,19,3
7,45,1,25,4
7,45,2,15,6
7,45,3,23,3
7,45,4,16,7
7,45,5,27,5
7,46,0,12,3
7,46,1,13,2
7,46,2,8,2
7,46,3,19,3
7,46,4,14,1
7,46,5,13,1
7,47,0,23,1
7,47,1,13,1
7,47,2,15,3
7,47,3,21,3
7,47,4,17,5
7,47,5,14,5
8,48,0,22,5
8,48,1,19,5
8,48,2,17,5
8,48,3,19,6
8,48,4,23,5
8,48,5,10,3
8,49,0,17,2
8,49,1,17,3
8,49,2,16,7
8,49,3,25,3
8,49,4,21,3
8,49,5,26,4
8,50,0,14,4
8,50,1,13,5
8,50,2,5,2
8,50,3,11,5
8,50,4,15,3
8,50,5,8,3
8,51,0,25,8
8,51,1,15,7
8,51,2,18,8
8,51,3,24,8
8,51,4,27,9
8,51,5,22,8
8,52,0,19,9
8,52,1,16,9
8,52,2,18,5
8,52,3,15,7
8,52,4,22,5
8,52,5,10,7
8,53,0,23,7
8,53,1,23,6
8,53,2,18,8
8,53,3,23,9
8,53,4,17,8
8,53,5,30,5
9,54,0,15,9
9,54,1,8,8
9,54,2,13,7
9,54,3,7,6
9,54,4,19,6
9,54,5,11,9
9,55,0,29,7
9,55,1,31,4
9,55,2,31,8
9,55,3,32,6
9,55,4,26,7
9,55,5,27,6
9,56,0,22,5
9,56,1,17,5
9,56,2,18,8
9,56,3,18,5
9,56,4,9,4
9,56,5,19,7
9,57,0,19,4
9,57,1,29,5
9,57,2,28,5
9,57,3,30,4
9,57,4,29,4
9,57,5,22,6
9,58,0,12,5
9,58,1,13,3
9,58,2,2,7
9,58,3,9,3
9,58,4,8,2
9,58,5,4,5
9,59,0,22,5
9,59,1,19,10
9,59,2,21,7
9,59,3,19,6
9,59,4,19,10
9,59,5,29,10
10,60,0,8,3
10,60,1,6,2
10,60,2,5,3
10,60,3,2,4
10,60,4,3,5
10,60,5,12,6
10,61,0,9,9
10,61,1,11,8
10,61,2,16,4
10,61,3,8,8
10,61,4,12,8
10,61,5,9,5
10,62,0,8,6
10,62,1,7,6
10,62,2,17,3
10,62,3,18,6
10,62,4,12,1
10,62,5,12,4
10,63,0,3,6
10,63,1,11,3
10,63,2,6,6
10,63,3,4,6
10,63,4,4,8
10,63,5,2,8
10,64,0,17,6
10,64,1,8,9
10,64,2,6,8
10,64,3,7,5
10,64,4,8,10
10,64,5,11,10
10,65,0,10,6
10,65,1,7,6
10,65,2,9,2
10,65,3,10,1
10,65,4,12,2
10,65,5,1,2
11,66,0,32,5
11,66,1,27,7
11,66,2,30,7
11,66,3,27,7
11,66,4,30,6
11,66,5,29,4
11,67,0,10,7
11,67,1,5,6
11,67,2,11,6
11,67,3,14,3
11,67,4,3,6
11,67,5,6,7
11,68,0,20,2
11,68,1,11,7
11,68,2,7,6
11,68,3,19,3
11,68,4,12,6
11,68,5,9,5
11,69,0,17,6
11,69,1,8,3
11,69,2,16,1
11,69,3,12,1
11,69,4,10,2
11,69,5,15,1
11,70,0,3,3
11,70,1,7,2
11,70,2,8,4
11,70,3,4,6
11,70,4,13,5
