job,operation,machine,processing_time,energy_consumption
0,0,0,13,1
0,0,1,4,4
0,0,2,16,2
0,0,3,9,5
0,1,0,22,6
0,1,1,9,4
0,1,2,11,6
0,1,3,23,7
0,2,0,12,3
0,2,1,13,6
0,2,2,12,3
0,2,3,15,3
0,3,0,2,9
0,3,1,13,4
0,3,2,14,4
0,3,3,10,4
1,4,0,9,5
1,4,1,16,2
1,4,2,8,4
1,4,3,11,4
1,5,0,15,8
1,5,1,4,7
1,5,2,16,5
1,5,3,13,8
1,6,0,3,3
1,6,1,2,7
1,6,2,12,6
1,6,3,11,6
1,7,0,4,7
1,7,1,15,9
1,7,2,3,8
1,7,3,4,6
2,8,0,4,7
2,8,1,7,9
2,8,2,11,9
2,8,3,8,8
2,9,0,10,6
2,9,1,8,4
2,9,2,1,5
2,9,3,13,9
2,10,0,21,5
2,10,1,19,6
2,10,2,19,4
2,10,3,29,3
2,11,0,18,5
2,11,1,28,9
2,11,2,19,4
2,11,3,14,9
3,12,0,19,7
3,12,1,12,4
3,12,2,25,6
3,12,3,21,5
3,13,0,16,3
3,13,1,20,4
3,13,2,15,6
3,13,3,27,4
3,14,0,5,7
3,14,1,15,5
3,14,2,15,4
3,14,3,9,8
3,15,0,13,2
3,15,1,16,5
3,15,2,16,5
3,15,3,10,3
4,16,0,13,7
4,16,1,10,8
4,16,2,10,3
4,16,3,13,4
4,17,0,11,3
4,17,1,13,3
4,17,2,22,6
4,17,3,12,2
4,18,0,10,6
4,18,1,8,5
4,18,2,9,4
4,18,3,4,4
4,19,0,21,8
4,19,1,16,6
4,19,2,20,3
4,19,3,16,4
5,20,0,23,9
5,20,1,23,7
5,20,2,16,9
5,20,3,24,7
5,21,0,25,2
5,21,1,18,6
5,21,2,27,2
5,21,3,22,3
5,22,0,24,3
5,22,1,20,6
5,22,2,24,5
5,22,3,30,4
5,23,0,8,5
5,23,1,2,4
5,23,2,6,2
5,23,3,4,2
6,24,0,10,4
6,24,1,16,5
6,24,2,10,7
6,24,3,8,5
6,25,0,19,10
6,25,1,22,9
6,25,2,32,6
6,25,3,30,9
6,26,0,10,8
6,26,1,11,7
6,26,2,20,4
6,26,3,20,3
6,27,0,25,3
6,27,1,31,3
6,27,2,23,4
6,27,3,19,2
7,28,0,6,1
7,28,1,10,3
7,28,2,3,3
7,28,3,9,1
7,29,0,31,5
7,29,1,22,5
7,29,2,18,4
7,29,3,26,7
7,30,0,7,7
7,30,1,3,3
7,30,2,14,4
7,30,3,8,4
7,31,0,19,3
7,31,1,15,6
7,31,2,24,3
7,31,3,18,2
8,32,0,11,6
8,32,1,12,2
8,32,2,10,6
8,32,3,24,5
8,33,0,11,7
8,33,1,10,6
8,33,2,1,5
8,33,3,5,6
8,34,0,6,6
8,34,1,1,5
8,34,2,10,9
8,34,3,11,4
8,35,0,16,5
8,35,1,12,4
8,35,2,13,5
8,35,3,10,5
9,36,0,10,9
9,36,1,9,5
9,36,2,6,5
9,36,3,8,8
9,37,0,18,6
9,37,1,19,7
9,37,2,16,4
9,37,3,13,8
9,38,0,14,4
9,38,1,13,3
9,38,2,21,7
9,38,3,9,4
9,39,0,5,2
9,39,1,10,5
9,39,2,8,7
9,39,3,5,7
