job,operation,machine,processing_time,energy_consumption
0,0,0,7,6
0,0,1,17,8
0,0,2,4,4
0,0,3,7,6
0,1,0,5,4
0,1,1,14,4
0,1,2,9,6
0,1,3,1,5
0,2,0,15,6
0,2,1,26,5
0,2,2,12,3
0,2,3,18,3
0,3,0,11,3
0,3,1,9,6
0,3,2,10,1
0,3,3,10,2
0,4,0,24,6
0,4,1,20,4
0,4,2,23,4
0,4,3,27,4
0,5,0,16,3
0,5,1,9,3
0,5,2,18,7
0,5,3,12,4
1,6,0,11,6
1,6,1,13,8
1,6,2,16,7
1,6,3,11,6
1,7,0,17,9
1,7,1,21,6
1,7,2,25,10
1,7,3,22,5
1,8,0,11,10
1,8,1,7,7
1,8,2,17,6
1,8,3,14,9
1,9,0,12,9
1,9,1,7,9
1,9,2,19,5
1,9,3,21,9
1,10,0,18,2
1,10,1,16,4
1,10,2,20,5
1,10,3,18,2
1,11,0,13,5
1,11,1,2,5
1,11,2,5,9
1,11,3,7,9
2,12,0,8,4
2,12,1,7,8
2,12,2,4,6
2,12,3,4,6
2,13,0,11,5
2,13,1,11,5
2,13,2,11,8
2,13,3,4,6
2,14,0,4,8
2,14,1,10,8
2,14,2,3,5
2,14,3,9,3
2,15,0,7,3
2,15,1,6,2
2,15,2,9,2
2,15,3,11,3
2,16,0,24,4
2,16,1,13,9
2,16,2,25,4
2,16,3,19,8
2,17,0,14,1
2,17,1,17,5
2,17,2,12,6
2,17,3,14,1
3,18,0,10,5
3,18,1,13,5
3,18,2,22,5
3,18,3,11,4
3,19,0,12,3
3,19,1,9,4
3,19,2,8,3
3,19,3,13,4
3,20,0,17,6
3,20,1,5,5
3,20,2,8,5
3,20,3,8,7
3,21,0,3,4
3,21,1,5,8
3,21,2,10,6
3,21,3,7,4
3,22,0,16,5
3,22,1,16,9
3,22,2,15,8
3,22,3,8,9
3,23,0,13,9
3,23,1,20,9
3,23,2,17,7
3,23,3,16,6
4,24,0,19,2
4,24,1,10,7
4,24,2,17,2
4,24,3,21,2
4,25,0,30,9
4,25,1,30,7
4,25,2,19,8
4,25,3,23,6
4,26,0,7,3
4,26,1,15,1
4,26,2,9,1
4,26,3,15,6
4,27,0,18,4
4,27,1,17,8
4,27,2,21,6
4,27,3,26,9
4,28,0,25,3
4,28,1,18,4
4,28,2,22,5
4,28,3,26,4
4,29,0,7,4
4,29,1,10,4
4,29,2,10,6
4,29,3,4,8
5,30,0,16,4
5,30,1,13,9
5,30,2,19,4
5,30,3,14,5
5,31,0,12,8
5,31,1,22,4
5,31,2,14,7
5,31,3,17,7
5,32,0,16,9
5,32,1,19,7
5,32,2,20,9
5,32,3,16,8
5,33,0,15,7
5,33,1,12,9
5,33,2,6,6
5,33,3,17,5
5,34,0,4,6
5,34,1,6,1
5,34,2,2,1
5,34,3,4,1
5,35,0,7,7
5,35,1,9,4
5,35,2,10,9
5,35,3,17,5
6,36,0,10,4
6,36,1,12,5
6,36,2,13,8
6,36,3,15,5
6,37,0,16,2
6,37,1,3,6
6,37,2,12,5
6,37,3,15,3
6,38,0,25,9
6,38,1,26,5
6,38,2,31,8
6,38,3,24,6
6,39,0,26,4
6,39,1,19,9
6,39,2,26,7
6,39,3,25,5
6,40,0,29,7
6,40,1,28,7
6,40,2,28,6
6,40,3,23,3
6,41,0,21,10
6,41,1,21,5
6,41,2,21,10
6,41,3,23,9
7,42,0,11,5
7,42,1,21,2
7,42,2,19,6
7,42,3,15,1
7,43,0,27,5
7,43,1,24,7
7,43,2,23,8
7,43,3,28,5
7,44,0,29,5
7,44,1,18,4
7,44,2,21,8
7,44,3,17,7
7,45,0,14,5
7,45,1,15,6
7,45,2,20,2
7,45,3,21,4
7,46,0,5,6
7,46,1,12,3
7,46,2,5,4
7,46,3,16,1
7,47,0,10,5
7,47,1,14,6
7,47,2,17,4
7,47,3,7,6
8,48,0,3,4
8,48,1,13,7
8,48,2,14,7
8,48,3,12,9
8,49,0,10,8
8,49,1,14,5
8,49,2,15,9
8,49,3,5,8
8,50,0,14,4
8,50,1,8,7
8,50,2,15,5
8,50,3,12,3
8,51,0,4,6
8,51,1,11,2
8,51,2,5,6
8,51,3,10,6
8,52,0,13,9
8,52,1,21,9
8,52,2,24,7
8,52,3,24,9
8,53,0,4,7
8,53,1,18,10
8,53,2,10,8
8,53,3,5,5
9,54,0,15,8
9,54,1,22,6
9,54,2,21,7
9,54,3,28,5
9,55,0,25,2
9,55,1,19,5
9,55,2,25,4
9,55,3,25,6
9,56,0,27,7
9,56,1,28,2
9,56,2,30,6
9,56,3,18,5
9,57,0,6,5
9,57,1,2,8
9,57,2,12,9
9,57,3,5,6
9,58,0,26,6
9,58,1,20,10
9,58,2,18,8
9,58,3,28,6
9,59,0,18,10
9,59,1,15,10
9,59,2,23,6
9,59,3,21,5
