job,operation,machine,processing_time,energy_consumption
0,0,0,4,5
0,0,1,11,6
0,0,2,2,7
0,0,3,12,8
0,1,0,5,4
0,1,1,5,8
0,1,2,2,7
0,1,3,8,3
0,2,0,9,3
0,2,1,19,4
0,2,2,12,3
0,2,3,6,3
0,3,0,15,2
0,3,1,22,7
0,3,2,17,3
0,3,3,11,6
0,4,0,19,8
0,4,1,11,8
0,4,2,10,9
0,4,3,9,5
0,5,0,8,5
0,5,1,14,5
0,5,2,15,3
0,5,3,11,7
1,6,0,19,3
1,6,1,16,4
1,6,2,21,6
1,6,3,21,6
1,7,0,14,6
1,7,1,18,7
1,7,2,10,6
1,7,3,19,9
1,8,0,5,7
1,8,1,8,10
1,8,2,6,8
1,8,3,6,6
1,9,0,2,10
1,9,1,3,8
1,9,2,2,8
1,9,3,2,5
1,10,0,7,7
1,10,1,13,5
1,10,2,18,4
1,10,3,6,7
1,11,0,10,8
1,11,1,4,9
1,11,2,8,7
1,11,3,9,7
2,12,0,8,1
2,12,1,12,2
2,12,2,4,6
2,12,3,2,2
2,13,0,10,2
2,13,1,19,2
2,13,2,6,4
2,13,3,8,3
2,14,0,16,7
2,14,1,16,7
2,14,2,20,5
2,14,3,20,7
2,15,0,9,5
2,15,1,20,5
2,15,2,19,4
2,15,3,17,5
2,16,0,15,9
2,16,1,17,9
2,16,2,13,7
2,16,3,13,8
2,17,0,13,6
2,17,1,8,6
2,17,2,12,2
2,17,3,10,6
3,18,0,22,7
3,18,1,13,7
3,18,2,15,4
3,18,3,16,9
3,19,0,6,5
3,19,1,7,4
3,19,2,12,3
3,19,3,3,5
3,20,0,12,6
3,20,1,4,8
3,20,2,6,9
3,20,3,12,8
3,21,0,23,8
3,21,1,27,8
3,21,2,27,10
3,21,3,19,10
3,22,0,12,9
3,22,1,7,8
3,22,2,11,5
3,22,3,5,6
3,23,0,14,6
3,23,1,15,4
3,23,2,18,6
3,23,3,24,3
4,24,0,27,4
4,24,1,21,1
4,24,2,18,4
4,24,3,23,5
4,25,0,18,6
4,25,1,21,3
4,25,2,23,7
4,25,3,11,7
4,26,0,13,3
4,26,1,15,6
4,26,2,10,1
4,26,3,15,6
4,27,0,11,1
4,27,1,17,3
4,27,2,9,6
4,27,3,10,6
4,28,0,5,5
4,28,1,9,4
4,28,2,5,7
4,28,3,2,4
4,29,0,25,7
4,29,1,21,5
4,29,2,29,9
4,29,3,18,4
5,30,0,25,3
5,30,1,18,5
5,30,2,23,3
5,30,3,21,5
5,31,0,32,4
5,31,1,22,4
5,31,2,27,4
5,31,3,31,3
5,32,0,8,9
5,32,1,15,5
5,32,2,6,10
5,32,3,12,10
5,33,0,22,6
5,33,1,20,8
5,33,2,29,5
5,33,3,18,9
5,34,0,23,4
5,34,1,25,4
5,34,2,28,4
5,34,3,27,6
5,35,0,22,5
5,35,1,21,8
5,35,2,17,4
5,35,3,11,3
6,36,0,18,1
6,36,1,11,3
6,36,2,6,2
6,36,3,11,6
6,37,0,2,4
6,37,1,6,3
6,37,2,4,6
6,37,3,12,4
6,38,0,17,2
6,38,1,15,5
6,38,2,9,6
6,38,3,13,2
6,39,0,15,6
6,39,1,7,3
6,39,2,13,6
6,39,3,4,3
6,40,0,7,4
6,40,1,2,7
6,40,2,3,8
6,40,3,14,6
6,41,0,7,2
6,41,1,3,2
6,41,2,12,7
6,41,3,4,5
7,42,0,10,3
7,42,1,10,5
7,42,2,9,3
7,42,3,8,1
7,43,0,7,5
7,43,1,13,4
7,43,2,21,3
7,43,3,16,7
7,44,0,10,4
7,44,1,10,9
7,44,2,15,4
7,44,3,10,9
7,45,0,27,10
7,45,1,28,9
7,45,2,18,8
7,45,3,31,8
7,46,0,17,4
7,46,1,17,5
7,46,2,18,3
7,46,3,16,5
7,47,0,8,4
7,47,1,10,7
7,47,2,5,3
7,47,3,10,5
8,48,0,5,10
8,48,1,4,10
8,48,2,5,10
8,48,3,1,7
8,49,0,6,5
8,49,1,13,8
8,49,2,10,7
8,49,3,4,3
8,50,0,28,2
8,50,1,21,2
8,50,2,28,3
8,50,3,24,4
8,51,0,8,3
8,51,1,16,2
8,51,2,5,2
8,51,3,7,3
8,52,0,17,5
8,52,1,14,10
8,52,2,17,6
8,52,3,10,5
8,53,0,21,9
8,53,1,20,8
8,53,2,21,9
8,53,3,26,7
9,54,0,8,1
9,54,1,15,6
9,54,2,10,2
9,54,3,6,3
9,55,0,30,6
9,55,1,19,5
9,55,2,17,6
9,55,3,30,6
9,56,0,24,6
9,56,1,19,5
9,56,2,22,6
9,56,3,16,4
9,57,0,21,5
9,57,1,19,6
9,57,2,20,2
9,57,3,16,6
9,58,0,9,5
9,58,1,10,6
9,58,2,11,10
9,58,3,23,10
9,59,0,16,6
9,59,1,21,3
9,59,2,10,2
9,59,3,19,5
