job,operation,machine,processing_time,energy_consumption
0,0,0,16,6
0,0,1,12,2
0,0,2,13,4
0,0,3,16,4
0,0,4,23,7
0,0,5,12,7
0,1,0,22,9
0,1,1,23,8
0,1,2,15,8
0,1,3,15,7
0,1,4,24,9
0,1,5,23,7
0,2,0,11,2
0,2,1,12,4
0,2,2,5,2
0,2,3,1,4
0,2,4,2,4
0,2,5,7,3
0,3,0,20,3
0,3,1,25,3
0,3,2,24,7
0,3,3,26,3
0,3,4,25,6
0,3,5,18,7
0,4,0,7,9
0,4,1,5,9
0,4,2,15,7
0,4,3,3,5
0,4,4,6,4
0,4,5,2,5
0,5,0,7,2
0,5,1,13,3
0,5,2,3,5
0,5,3,13,5
0,5,4,9,1
0,5,5,3,2
1,6,0,19,5
1,6,1,10,9
1,6,2,17,6
1,6,3,12,9
1,6,4,15,8
1,6,5,12,8
1,7,0,11,5
1,7,1,6,8
1,7,2,5,4
1,7,3,13,5
1,7,4,6,6
1,7,5,7,5
1,8,0,24,7
1,8,1,22,6
1,8,2,25,4
1,8,3,17,8
1,8,4,17,6
1,8,5,21,7
1,9,0,20,5
1,9,1,21,8
1,9,2,18,9
1,9,3,15,9
1,9,4,29,8
1,9,5,28,8
1,10,0,14,3
1,10,1,23,7
1,10,2,13,6
1,10,3,21,4
1,10,4,22,5
1,10,5,26,7
1,11,0,27,6
1,11,1,15,8
1,11,2,17,9
1,11,3,23,6
1,11,4,23,7
1,11,5,13,9
2,12,0,2,9
2,12,1,10,4
2,12,2,7,9
2,12,3,4,9
2,12,4,11,8
2,12,5,13,7
2,13,0,16,8
2,13,1,12,8
2,13,2,24,6
2,13,3,21,8
2,13,4,25,8
2,13,5,16,4
2,14,0,20,4
2,14,1,24,7
2,14,2,19,7
2,14,3,22,4
2,14,4,18,7
2,14,5,30,5
2,15,0,15,5
2,15,1,16,2
2,15,2,7,2
2,15,3,12,7
2,15,4,7,5
2,15,5,18,2
2,16,0,19,4
2,16,1,26,8
2,16,2,20,5
2,16,3,30,7
2,16,4,29,6
2,16,5,27,3
2,17,0,18,6
2,17,1,6,8
2,17,2,18,8
2,17,3,8,9
2,17,4,9,6
2,17,5,15,7
3,18,0,29,5
3,18,1,26,4
3,18,2,23,7
3,18,3,28,7
3,18,4,15,7
3,18,5,26,4
3,19,0,11,8
3,19,1,8,4
3,19,2,17,6
3,19,3,9,4
3,19,4,22,8
3,19,5,10,9
3,20,0,14,8
3,20,1,13,6
3,20,2,2,4
3,20,3,15,5
3,20,4,5,5
3,20,5,9,7
3,21,0,21,3
3,21,1,25,7
3,21,2,25,5
3,21,3,11,4
3,21,4,17,8
3,21,5,19,5
3,22,0,19,6
3,22,1,14,3
3,22,2,23,2
3,22,3,21,5
3,22,4,22,1
3,22,5,17,5
3,23,0,23,7
3,23,1,31,5
3,23,2,19,8
3,23,3,27,5
3,23,4,19,7
3,23,5,30,7
4,24,0,9,9
4,24,1,6,7
4,24,2,12,6
4,24,3,8,7
4,24,4,1,6
4,24,5,2,7
4,25,0,27,6
4,25,1,31,6
4,25,2,23,9
4,25,3,25,5
4,25,4,27,5
4,25,5,30,8
4,26,0,19,6
4,26,1,25,8
4,26,2,23,9
4,26,3,28,5
4,26,4,23,6
4,26,5,16,5
4,27,0,17,6
4,27,1,21,6
4,27,2,13,4
