job,operation,machine,processing_time,energy_consumption
0,0,0,12,5
0,0,1,8,3
0,0,2,16,6
0,0,3,16,6
0,0,4,18,3
0,0,5,16,4
0,1,0,8,5
0,1,1,6,5
0,1,2,14,8
0,1,3,11,8
0,1,4,12,8
0,1,5,7,9
0,2,0,7,7
0,2,1,7,3
0,2,2,3,8
0,2,3,12,6
0,2,4,8,5
0,2,5,3,7
0,3,0,4,2
0,3,1,12,4
0,3,2,12,1
0,3,3,13,1
0,3,4,7,6
0,3,5,14,2
1,4,0,13,7
1,4,1,22,3
1,4,2,18,5
1,4,3,16,6
1,4,4,21,4
1,4,5,16,7
1,5,0,13,6
1,5,1,5,4
1,5,2,13,7
1,5,3,9,4
1,5,4,13,2
1,5,5,17,5
1,6,0,7,2
1,6,1,1,3
1,6,2,5,7
1,6,3,4,5
1,6,4,1,6
1,6,5,7,7
1,7,0,8,3
1,7,1,16,6
1,7,2,9,5
1,7,3,16,6
1,7,4,7,4
1,7,5,10,6
2,8,0,15,4
2,8,1,10,8
2,8,2,17,7
2,8,3,18,8
2,8,4,21,7
2,8,5,17,5
2,9,0,9,4
2,9,1,18,2
2,9,2,14,6
2,9,3,17,7
2,9,4,8,2
2,9,5,9,3
2,10,0,12,8
2,10,1,8,9
2,10,2,8,5
2,10,3,2,10
2,10,4,7,9
2,10,5,3,10
2,11,0,26,3
2,11,1,31,3
2,11,2,31,4
2,11,3,18,6
2,11,4,29,3
2,11,5,30,2
3,12,0,14,6
3,12,1,6,8
3,12,2,12,5
3,12,3,8,4
3,12,4,2,5
3,12,5,10,8
3,13,0,26,6
3,13,1,28,7
3,13,2,21,8
3,13,3,17,6
3,13,4,31,5
3,13,5,23,8
3,14,0,12,6
3,14,1,22,7
3,14,2,20,5
3,14,3,12,6
3,14,4,11,7
3,14,5,11,2
3,15,0,19,4
3,15,1,21,3
3,15,2,21,6
3,15,3,9,2
3,15,4,11,4
3,15,5,18,7
4,16,0,29,7
4,16,1,22,7
4,16,2,17,4
4,16,3,29,4
4,16,4,19,5
4,16,5,22,7
4,17,0,25,9
4,17,1,24,8
4,17,2,14,8
4,17,3,20,5
4,17,4,12,9
4,17,5,25,9
4,18,0,15,9
4,18,1,14,5
4,18,2,11,6
4,18,3,12,6
4,18,4,12,5
4,18,5,18,4
4,19,0,4,8
4,19,1,17,5
4,19,2,16,6
4,19,3,16,5
4,19,4,4,5
4,19,5,11,5
5,20,0,20,5
5,20,1,12,7
5,20,2,13,4
5,20,3,12,4
5,20,4,9,7
5,20,5,17,5
5,21,0,27,6
5,21,1,26,7
5,21,2,31,10
5,21,3,28,7
5,21,4,30,8
5,21,5,28,5
5,22,0,22,4
5,22,1,12,6
5,22,2,20,8
5,22,3,24,3
5,22,4,23,5
5,22,5,21,7
5,23,0,17,9
5,23,1,12,5
5,23,2,4,5
5,23,3,7,6
5,23,4,14,5
5,23,5,17,9
6,24,0,18,8
6,24,1,14,5
6,24,2,20,4
6,24,3,18,6
6,24,4,26,8
6,24,5,25,8
6,25,0,18,6
6,25,1,22,7
6,25,2,27,4
6,25,3,27,6
6,25,4,28,7
6,25,5,17,4
6,26,0,14,8
6,26,1,9,4
6,26,2,3,6
6,26,3,12,5
6,26,4,3,7
6,26,5,1,4
6,27,0,22,6
6,27,1,21,6
6,27,2,17,7
6,27,3,23,3
6,27,4,25,5
6,27,5,20,8
7,28,0,1,3
7,28,1,12,5
7,28,2,3,2
7,28,3,12,4
7,28,4,8,2
7,28,5,12,3
7,29,0,26,9
7,29,1,28,7
7,29,2,22,5
7,29,3,19,6
7,29,4,25,6
7,29,5,28,7
7,30,0,20,7
7,30,1,10,6
7,30,2,11,3
7,30,3,17,2
7,30,4,17,5
7,30,5,9,5
7,31,0,5,10
7,31,1,13,9
7,31,2,7,8
7,31,3,7,9
7,31,4,9,7
7,31,5,7,5
8,32,0,22,7
8,32,1,24,7
8,32,2,27,7
8,32,3,20,4
8,32,4,25,6
