job,operation,machine,processing_time,energy_consumption
0,0,0,17,7
0,0,1,17,7
0,0,2,20,3
0,1,0,14,5
0,1,1,14,7
0,1,2,14,6
0,2,0,16,6
0,2,1,6,4
0,2,2,9,5
0,3,0,16,6
0,3,1,13,4
0,3,2,11,5
1,4,0,13,2
1,4,1,22,2
1,4,2,13,4
1,5,0,16,8
1,5,1,27,4
1,5,2,17,6
1,6,0,12,5
1,6,1,4,3
1,6,2,5,6
1,7,0,2,4
1,7,1,15,7
1,7,2,7,4
2,8,0,18,7
2,8,1,15,4
2,8,2,16,4
2,9,0,14,2
2,9,1,2,3
2,9,2,3,7
2,10,0,16,5
2,10,1,25,3
2,10,2,20,3
2,11,0,11,6
2,11,1,18,10
2,11,2,13,10
3,12,0,11,8
3,12,1,19,8
3,12,2,15,9
3,13,0,19,5
3,13,1,11,5
3,13,2,20,5
3,14,0,15,7
3,14,1,19,7
3,14,2,15,8
3,15,0,27,6
3,15,1,29,6
3,15,2,30,8
4,16,0,9,7
4,16,1,8,6
4,16,2,17,5
4,17,0,4,2
4,17,1,6,5
4,17,2,7,2
4,18,0,4,1
4,18,1,8,6
4,18,2,14,3
4,19,0,3,8
4,19,1,3,8
4,19,2,13,9
5,20,0,26,8
5,20,1,22,4
5,20,2,27,8
5,21,0,15,4
5,21,1,15,2
5,21,2,20,6
5,22,0,25,10
5,22,1,23,8
5,22,2,32,7
5,23,0,16,5
5,23,1,26,2
5,23,2,22,4
6,24,0,5,4
6,24,1,4,6
6,24,2,11,4
6,25,0,27,4
6,25,1,23,5
6,25,2,16,5
6,26,0,13,5
6,26,1,19,6
6,26,2,21,6
6,27,0,14,7
6,27,1,9,8
6,27,2,6,9
7,28,0,10,5
7,28,1,13,3
7,28,2,10,3
7,29,0,14,5
7,29,1,16,5
7,29,2,18,5
7,30,0,14,4
7,30,1,21,1
7,30,2,14,2
7,31,0,13,6
7,31,1,11,8
7,31,2,18,5
8,32,0,11,4
8,32,1,2,3
8,32,2,4,5
8,33,0,12,4
8,33,1,11,4
8,33,2,14,2
8,34,0,10,7
8,34,1,10,3
8,34,2,16,6
8,35,0,17,4
8,35,1,18,1
8,35,2,17,6
9,36,0,21,4
9,36,1,24,5
9,36,2,20,4
9,37,0,20,6
9,37,1,10,9
9,37,2,23,6
9,38,0,10,7
9,38,1,6,8
9,38,2,13,5
9,39,0,7,9
9,39,1,1,6
9,39,2,1,6
10,40,0,14,9
10,40,1,16,8
10,40,2,8,7
10,41,0,12,7
10,41,1,18,3
10,41,2,14,5
10,42,0,16,6
10,42,1,15,4
10,42,2,12,5
10,43,0,21,8
10,43,1,16,4
10,43,2,24,7
11,44,0,5,6
11,44,1,6,5
11,44,2,7,3
11,45,0,9,7
11,45,1,18,8
11,45,2,11,6
11,46,0,8,6
11,46,1,16,4
11,46,2,17,6
11,47,0,3,6
11,47,1,17,2
11,47,2,4,4
