job,operation,machine,processing_time,energy_consumption
0,0,0,9,5
0,0,1,14,1
0,0,2,16,5
0,1,0,19,3
0,1,1,14,4
0,1,2,24,3
0,2,0,21,2
0,2,1,27,6
0,2,2,20,2
0,3,0,3,5
0,3,1,16,4
0,3,2,8,6
1,4,0,16,2
1,4,1,25,2
1,4,2,26,3
1,5,0,22,3
1,5,1,17,6
1,5,2,19,4
1,6,0,10,6
1,6,1,3,8
1,6,2,2,3
1,7,0,19,2
1,7,1,31,4
1,7,2,23,5
2,8,0,6,2
2,8,1,17,5
2,8,2,9,7
2,9,0,16,2
2,9,1,9,5
2,9,2,18,7
2,10,0,14,6
2,10,1,14,5
2,10,2,17,6
2,11,0,17,5
2,11,1,23,6
2,11,2,17,3
3,12,0,13,5
3,12,1,11,8
3,12,2,12,7
3,13,0,17,3
3,13,1,20,3
3,13,2,12,6
3,14,0,16,5
3,14,1,14,6
3,14,2,27,4
3,15,0,15,5
3,15,1,6,6
3,15,2,3,10
4,16,0,14,5
4,16,1,8,8
4,16,2,1,9
4,17,0,2,4
4,17,1,3,6
4,17,2,1,5
4,18,0,18,9
4,18,1,6,5
4,18,2,6,4
4,19,0,14,5
4,19,1,23,8
4,19,2,11,8
5,20,0,15,6
5,20,1,12,1
5,20,2,10,2
5,21,0,26,7
5,21,1,20,7
5,21,2,14,6
5,22,0,12,8
5,22,1,13,10
5,22,2,21,7
5,23,0,7,9
5,23,1,9,5
5,23,2,14,9
6,24,0,11,3
6,24,1,13,3
6,24,2,9,5
6,25,0,15,9
6,25,1,14,8
6,25,2,8,10
6,26,0,17,7
6,26,1,20,9
6,26,2,21,7
6,27,0,22,6
6,27,1,16,4
6,27,2,17,2
7,28,0,2,4
7,28,1,2,1
7,28,2,5,2
7,29,0,18,4
7,29,1,28,6
7,29,2,27,9
7,30,0,11,4
7,30,1,23,9
7,30,2,14,5
7,31,0,16,8
7,31,1,20,7
7,31,2,24,6
8,32,0,16,6
8,32,1,26,2
8,32,2,17,5
8,33,0,13,9
8,33,1,13,5
8,33,2,16,5
8,34,0,27,8
8,34,1,17,4
8,34,2,26,5
8,35,0,18,5
8,35,1,12,5
8,35,2,8,3
9,36,0,16,4
9,36,1,6,6
9,36,2,16,9
9,37,0,12,4
9,37,1,15,3
9,37,2,11,5
9,38,0,22,6
9,38,1,23,3
9,38,2,25,5
9,39,0,22,6
9,39,1,31,8
9,39,2,31,6
10,40,0,6,6
10,40,1,4,6
10,40,2,4,7
10,41,0,11,6
10,41,1,10,10
10,41,2,4,9
10,42,0,3,9
10,42,1,2,8
10,42,2,6,4
10,43,0,29,2
10,43,1,28,2
10,43,2,20,5
11,44,0,7,10
11,44,1,11,5
11,44,2,16,8
11,45,0,14,5
11,45,1,14,4
11,45,2,8,4
11,46,0,22,5
11,46,1,15,5
11,46,2,25,3
11,47,0,15,9
11,47,1,12,10
11,47,2,18,5
