job,operation,machine,processing_time,energy_consumption
0,0,0,4,6
0,0,1,9,4
0,0,2,3,7
0,0,3,12,7
0,0,4,8,5
0,0,5,3,3
0,1,0,1,6
0,1,1,6,5
0,1,2,7,6
0,1,3,2,6
0,1,4,2,7
0,1,5,12,3
0,2,0,27,4
0,2,1,19,6
0,2,2,13,8
0,2,3,17,7
0,2,4,22,7
0,2,5,23,4
0,3,0,7,6
0,3,1,2,8
0,3,2,5,10
0,3,3,3,6
0,3,4,1,6
0,3,5,2,6
1,4,0,20,8
1,4,1,8,9
1,4,2,8,6
1,4,3,10,4
1,4,4,8,7
1,4,5,21,7
1,5,0,24,2
1,5,1,18,6
1,5,2,12,3
1,5,3,13,6
1,5,4,15,2
1,5,5,13,5
1,6,0,14,9
1,6,1,19,7
1,6,2,17,8
1,6,3,20,10
1,6,4,13,7
1,6,5,19,8
1,7,0,6,4
1,7,1,10,6
1,7,2,11,5
1,7,3,4,8
1,7,4,2,6
1,7,5,7,5
2,8,0,4,7
2,8,1,9,6
2,8,2,14,7
2,8,3,16,8
2,8,4,14,8
2,8,5,10,7
2,9,0,3,5
2,9,1,1,3
2,9,2,2,6
2,9,3,10,3
2,9,4,11,6
2,9,5,7,2
2,10,0,22,5
2,10,1,28,3
2,10,2,18,3
2,10,3,23,3
2,10,4,25,4
2,10,5,20,6
2,11,0,13,6
2,11,1,12,9
2,11,2,11,7
2,11,3,16,8
2,11,4,8,5
2,11,5,11,9
3,12,0,8,9
3,12,1,16,5
3,12,2,10,7
3,12,3,14,10
3,12,4,10,5
3,12,5,19,8
3,13,0,20,7
3,13,1,15,8
3,13,2,18,7
3,13,3,17,5
3,13,4,11,6
3,13,5,13,5
3,14,0,11,6
3,14,1,5,6
3,14,2,12,3
3,14,3,14,2
3,14,4,15,3
3,14,5,7,5
3,15,0,14,4
3,15,1,24,8
3,15,2,19,5
3,15,3,16,4
3,15,4,21,8
3,15,5,16,8
4,16,0,6,1
4,16,1,17,5
4,16,2,13,4
4,16,3,17,3
4,16,4,4,6
4,16,5,7,4
4,17,0,4,5
4,17,1,8,3
4,17,2,10,4
4,17,3,4,2
4,17,4,12,3
4,17,5,11,4
4,18,0,11,7
4,18,1,16,4
4,18,2,20,4
4,18,3,13,7
4,18,4,13,6
4,18,5,23,6
4,19,0,12,2
4,19,1,1,1
4,19,2,10,2
4,19,3,12,6
4,19,4,5,5
4,19,5,8,1
5,20,0,3,5
5,20,1,4,10
5,20,2,9,9
5,20,3,10,8
5,20,4,9,7
5,20,5,7,10
5,21,0,11,7
5,21,1,13,3
5,21,2,10,3
5,21,3,11,5
5,21,4,13,3
5,21,5,20,3
5,22,0,31,7
5,22,1,27,9
5,22,2,20,8
5,22,3,19,6
5,22,4,28,8
5,22,5,21,5
5,23,0,11,5
5,23,1,10,6
5,23,2,12,7
5,23,3,6,6
5,23,4,10,4
5,23,5,9,3
6,24,0,23,4
6,24,1,17,3
6,24,2,23,5
6,24,3,20,6
6,24,4,30,3
6,24,5,20,4
6,25,0,19,6
6,25,1,17,4
6,25,2,16,6
6,25,3,24,4
6,25,4,18,3
6,25,5,28,4
6,26,0,15,7
6,26,1,24,5
6,26,2,25,7
6,26,3,23,6
6,26,4,24,4
6,26,5,19,4
6,27,0,14,4
6,27,1,12,6
6,27,2,18,5
6,27,3,18,7
6,27,4,11,6
6,27,5,13,6
7,28,0,27,9
7,28,1,28,7
7,28,2,15,7
7,28,3,21,9
7,28,4,28,8
7,28,5,28,6
7,29,0,2,7
7,29,1,4,3
7,29,2,8,4
7,29,3,13,6
7,29,4,10,8
7,29,5,6,8
7,30,0,19,8
7,30,1,13,5
7,30,2,11,8
7,30,3,11,10
7,30,4,9,5
7,30,5,15,6
7,31,0,18,5
7,31,1,15,7
7,31,2,19,5
7,31,3,23,8
7,31,4,18,9
7,31,5,17,10
8,32,0,18,6
8,32,1,9,2
8,32,2,12,5
8,32,3,14,6
8,32,4,19,2
8,32,5,10,2
8,33,0,15,2
8,33,1,10,5
8,33,2,17,4
8,33,3,18,4
8,33,4,5,5
8,33,5,13,6
8,34,0,12,1
8,34,1,8,2
8,34,2,7,5
8,34,3,7,2
8,34,4,6,3
8,34,5,12,1
8,35,0,24,6
8,35,1,24,4
8,35,2,25,2
8,35,3,23,5
8,35,4,22,5
8,35,5,30,4
9,36,0,5,6
9,36,1,16,6
9,36,2,16,7
9,36,3,9,6
9,36,4,14,5
9,36,5,12,4
9,37,0,11,6
9,37,1,12,2
9,37,2,13,4
9,37,3,10,7
9,37,4,5,6
9,37,5,7,2
9,38,0,20,8
9,38,1,18,9
9,38,2,18,9
9,38,3,17,10
9,38,4,10,5
9,38,5,15,9
9,39,0,6,4
9,39,1,9,2
9,39,2,10,1
9,39,3,14,5
9,39,4,5,2
9,39,5,12,5
10,40,0,8,7
10,40,1,12,9
10,40,2,7,7
10,40,3,5,5
10,40,4,1,6
10,40,5,4,6
10,41,0,26,3
10,41,1,18,5
10,41,2,23,1
10,41,3,22,3
10,41,4,21,5
10,41,5,24,1
10,42,0,6,5
10,42,1,4,6
10,42,2,6,4
10,42,3,10,1
10,42,4,7,5
10,42,5,1,2
10,43,0,21,9
10,43,1,16,5
10,43,2,21,4
10,43,3,24,5
10,43,4,26,4
10,43,5,24,7
11,44,0,17,10
11,44,1,28,9
11,44,2,30,10
11,44,3,17,9
11,44,4,20,8
11,44,5,24,5
11,45,0,7,10
11,45,1,12,8
11,45,2,1,8
11,45,3,8,9
11,45,4,4,5
11,45,5,14,6
11,46,0,22,2
11,46,1,15,3
11,46,2,27,5
11,46,3,27,1
11,46,4,24,4
11,46,5,23,6
11,47,0,17,2
11,47,1,14,6
11,47,2,15,5
11,47,3,14,4
11,47,4,16,6
11,47,5,26,5
