job,operation,machine,processing_time,energy_consumption
0,0,0,14,9
0,0,1,21,10
0,0,2,10,9
0,1,0,10,5
0,1,1,22,5
0,1,2,13,3
0,2,0,10,4
0,2,1,11,6
0,2,2,10,8
0,3,0,6,9
0,3,1,14,9
0,3,2,14,7
1,4,0,22,8
1,4,1,23,5
1,4,2,15,3
1,5,0,15,5
1,5,1,22,7
1,5,2,17,7
1,6,0,8,6
1,6,1,15,5
1,6,2,4,5
1,7,0,8,7
1,7,1,14,8
1,7,2,18,5
2,8,0,14,4
2,8,1,7,5
2,8,2,12,4
2,9,0,20,5
2,9,1,28,8
2,9,2,25,8
2,10,0,21,6
2,10,1,16,9
2,10,2,22,8
2,11,0,15,5
2,11,1,20,7
2,11,2,20,6
3,12,0,9,5
3,12,1,11,6
3,12,2,8,8
3,13,0,16,10
3,13,1,10,6
3,13,2,18,8
3,14,0,19,4
3,14,1,18,4
3,14,2,11,6
3,15,0,1,9
3,15,1,14,9
3,15,2,3,6
4,16,0,11,8
4,16,1,10,6
4,16,2,15,8
4,17,0,12,6
4,17,1,14,5
4,17,2,12,4
4,18,0,28,4
4,18,1,15,3
4,18,2,16,7
4,19,0,24,4
4,19,1,17,9
4,19,2,19,8
5,20,0,17,4
5,20,1,13,5
5,20,2,10,5
5,21,0,9,9
5,21,1,12,8
5,21,2,12,8
5,22,0,31,8
5,22,1,28,9
5,22,2,17,9
5,23,0,10,5
5,23,1,3,2
5,23,2,5,3
6,24,0,16,3
6,24,1,23,5
6,24,2,26,2
6,25,0,25,3
6,25,1,17,3
6,25,2,17,8
6,26,0,5,8
6,26,1,10,7
6,26,2,8,4
6,27,0,18,6
6,27,1,7,5
6,27,2,10,4
7,28,0,10,4
7,28,1,11,7
7,28,2,7,7
7,29,0,22,6
7,29,1,18,2
7,29,2,8,3
7,30,0,17,6
7,30,1,22,4
7,30,2,20,9
7,31,0,21,9
7,31,1,22,6
7,31,2,25,4
8,32,0,11,8
8,32,1,9,7
8,32,2,5,3
8,33,0,20,6
8,33,1,17,2
8,33,2,15,3
8,34,0,15,3
8,34,1,22,5
8,34,2,17,3
8,35,0,27,6
8,35,1,16,1
8,35,2,26,2
9,36,0,19,6
9,36,1,19,4
9,36,2,13,5
9,37,0,12,8
9,37,1,4,5
9,37,2,7,8
9,38,0,15,6
9,38,1,10,6
9,38,2,10,6
9,39,0,15,5
9,39,1,16,8
9,39,2,17,10
10,40,0,19,9
10,40,1,17,5
10,40,2,18,8
10,41,0,20,3
10,41,1,16,7
10,41,2,10,3
10,42,0,20,6
10,42,1,15,5
10,42,2,15,5
10,43,0,1,3
10,43,1,1,5
10,43,2,10,3
11,44,0,1,6
11,44,1,9,5
11,44,2,14,4
11,45,0,11,8
11,45,1,9,4
11,45,2,9,6
11,46,0,14,1
11,46,1,16,2
11,46,2,23,5
11,47,0,19,4
11,47,1,28,4
11,47,2,17,8
