job,operation,machine,processing_time,energy_consumption
0,0,0,13,5
0,0,1,25,5
0,0,2,17,10
0,0,3,17,10
0,1,0,27,6
0,1,1,21,10
0,1,2,27,5
0,1,3,20,8
0,2,0,15,8
0,2,1,10,10
0,2,2,8,9
0,2,3,9,8
0,3,0,20,1
0,3,1,31,2
0,3,2,29,5
0,3,3,21,2
1,4,0,13,2
1,4,1,14,4
1,4,2,16,5
1,4,3,9,3
1,5,0,4,3
1,5,1,12,4
1,5,2,14,2
1,5,3,11,5
1,6,0,13,2
1,6,1,17,6
1,6,2,12,2
1,6,3,21,5
1,7,0,20,10
1,7,1,15,7
1,7,2,27,5
1,7,3,15,6
2,8,0,23,6
2,8,1,18,7
2,8,2,10,8
2,8,3,23,5
2,9,0,23,6
2,9,1,18,7
2,9,2,28,5
2,9,3,26,8
2,10,0,10,6
2,10,1,12,4
2,10,2,14,3
2,10,3,17,5
2,11,0,18,9
2,11,1,19,9
2,11,2,10,8
2,11,3,10,9
3,12,0,17,6
3,12,1,19,1
3,12,2,19,5
3,12,3,13,3
3,13,0,13,6
3,13,1,23,6
3,13,2,25,4
3,13,3,11,3
3,14,0,13,9
3,14,1,11,10
3,14,2,7,10
3,14,3,15,10
3,15,0,10,6
3,15,1,17,1
3,15,2,21,4
3,15,3,19,5
4,16,0,7,6
4,16,1,1,8
4,16,2,1,4
4,16,3,6,3
4,17,0,9,5
4,17,1,10,8
4,17,2,6,6
4,17,3,11,4
4,18,0,18,5
4,18,1,12,4
4,18,2,20,4
4,18,3,22,2
4,19,0,21,7
4,19,1,17,5
4,19,2,29,9
4,19,3,28,10
5,20,0,6,8
5,20,1,5,3
5,20,2,7,3
5,20,3,13,7
5,21,0,5,6
5,21,1,13,6
5,21,2,11,8
5,21,3,7,5
5,22,0,19,2
5,22,1,16,2
5,22,2,15,6
5,22,3,18,4
5,23,0,18,1
5,23,1,16,3
5,23,2,19,6
5,23,3,25,4
6,24,0,7,7
6,24,1,7,4
6,24,2,7,5
6,24,3,9,4
6,25,0,15,8
6,25,1,18,9
6,25,2,13,9
6,25,3,7,9
6,26,0,21,5
6,26,1,22,9
6,26,2,18,5
6,26,3,17,9
6,27,0,21,9
6,27,1,19,8
6,27,2,23,8
6,27,3,21,8
7,28,0,8,3
7,28,1,5,2
7,28,2,2,5
7,28,3,5,2
7,29,0,5,4
7,29,1,8,3
7,29,2,1,5
7,29,3,8,6
7,30,0,16,6
7,30,1,26,4
7,30,2,19,4
7,30,3,25,8
7,31,0,12,4
7,31,1,15,7
7,31,2,14,8
7,31,3,19,5
8,32,0,24,5
8,32,1,18,3
8,32,2,18,3
8,32,3,27,3
8,33,0,11,3
8,33,1,1,7
8,33,2,10,7
8,33,3,3,3
8,34,0,10,9
8,34,1,14,6
8,34,2,16,9
8,34,3,12,4
8,35,0,21,7
8,35,1,16,3
8,35,2,8,3
8,35,3,9,3
9,36,0,26,7
9,36,1,17,3
9,36,2,19,6
9,36,3,22,8
9,37,0,3,4
9,37,1,3,5
9,37,2,9,6
9,37,3,5,4
9,38,0,12,6
9,38,1,17,10
9,38,2,9,6
9,38,3,7,5
9,39,0,28,5
9,39,1,30,5
9,39,2,25,3
9,39,3,18,1
