job,operation,machine,processing_time,energy_consumption
0,0,0,22,6
0,0,1,25,5
0,0,2,22,5
0,0,3,22,6
0,0,4,22,4
0,0,5,27,5
0,1,0,20,6
0,1,1,31,6
0,1,2,30,5
0,1,3,26,6
0,1,4,28,6
0,1,5,26,5
0,2,0,7,5
0,2,1,15,3
0,2,2,4,3
0,2,3,10,6
0,2,4,6,7
0,2,5,12,7
0,3,0,23,5
0,3,1,24,6
0,3,2,21,5
0,3,3,20,7
0,3,4,27,2
0,3,5,17,3
0,4,0,18,4
0,4,1,26,7
0,4,2,27,5
0,4,3,21,3
0,4,4,18,3
0,4,5,17,3
0,5,0,8,7
0,5,1,9,3
0,5,2,11,3
0,5,3,15,5
0,5,4,11,8
0,5,5,19,8
1,6,0,29,8
1,6,1,16,9
1,6,2,27,8
1,6,3,23,8
1,6,4,27,4
1,6,5,23,9
1,7,0,7,4
1,7,1,1,3
1,7,2,14,6
1,7,3,1,6
1,7,4,8,6
1,7,5,5,4
1,8,0,6,4
1,8,1,4,5
1,8,2,16,2
1,8,3,11,7
1,8,4,12,5
1,8,5,8,2
1,9,0,23,9
1,9,1,21,9
1,9,2,15,5
1,9,3,21,5
1,9,4,16,6
1,9,5,21,8
1,10,0,26,7
1,10,1,22,7
1,10,2,21,6
1,10,3,15,8
1,10,4,25,6
1,10,5,25,5
1,11,0,17,7
1,11,1,15,6
1,11,2,14,4
1,11,3,16,8
1,11,4,11,6
1,11,5,12,5
2,12,0,12,8
2,12,1,10,5
2,12,2,1,9
2,12,3,10,7
2,12,4,14,8
2,12,5,4,8
2,13,0,5,3
2,13,1,10,4
2,13,2,16,5
2,13,3,6,4
2,13,4,16,8
2,13,5,2,3
2,14,0,14,6
2,14,1,10,6
2,14,2,10,7
2,14,3,7,4
2,14,4,15,6
2,14,5,20,5
2,15,0,11,8
2,15,1,9,6
2,15,2,10,7
2,15,3,16,10
2,15,4,20,8
2,15,5,8,6
2,16,0,26,4
2,16,1,15,6
2,16,2,22,6
2,16,3,13,4
2,16,4,20,4
2,16,5,23,4
2,17,0,12,2
2,17,1,22,6
2,17,2,20,3
2,17,3,9,5
2,17,4,15,4
2,17,5,9,6
3,18,0,11,7
3,18,1,5,3
3,18,2,8,6
3,18,3,12,5
3,18,4,13,3
3,18,5,13,8
3,19,0,15,6
3,19,1,19,6
3,19,2,21,4
3,19,3,16,2
3,19,4,9,5
3,19,5,13,1
3,20,0,10,5
3,20,1,7,7
3,20,2,17,6
3,20,3,13,5
3,20,4,9,2
3,20,5,6,3
3,21,0,2,8
3,21,1,4,5
3,21,2,4,3
3,21,3,7,6
3,21,4,1,8
3,21,5,3,3
3,22,0,10,4
3,22,1,1,5
3,22,2,6,5
3,22,3,8,2
3,22,4,7,5
3,22,5,5,7
3,23,0,17,6
3,23,1,8,10
3,23,2,22,6
3,23,3,11,10
3,23,4,12,7
3,23,5,20,6
4,24,0,6,3
4,24,1,12,2
4,24,2,7,6
4,24,3,5,6
4,24,4,2,5
4,24,5,2,4
4,25,0,20,7
4,25,1,18,8
4,25,2,31,5
4,25,3,25,7
4,25,4,21,6
4,25,5,28,5
4,26,0,18,8
4,26,1,13,5
4,26,2,25,8
4,26,3,22,5
4,26,4,13,8
4,26,5,19,7
4,27,0,23,4
4,27,1,22,8
4,27,2,27,3
4,27,3,29,8
4,27,4,22,3
4,27,5,26,5
4,28,0,4,7
4,28,1,4,7
4,28,2,9,8
4,28,3,10,9
4,28,4,4,8
4,28,5,15,6
4,29,0,18,6
4,29,1,18,6
4,29,2,13,6
4,29,3,22,5
4,29,4,19,2
4,29,5,20,2
5,30,0,7,4
5,30,1,7,3
5,30,2,5,5
5,30,3,1,5
5,30,4,1,5
5,30,5,4,6
5,31,0,15,9
5,31,1,17,10
5,31,2,21,9
5,31,3,17,10
5,31,4,13,9
5,31,5,21,6
5,32,0,15,3
5,32,1,17,3
5,32,2,17,6
5,32,3,18,5
5,32,4,19,2
5,32,5,18,4
5,33,0,2,2
5,33,1,4,5
5,33,2,13,2
5,33,3,4,7
5,33,4,13,4
5,33,5,2,6
5,34,0,15,5
5,34,1,17,7
5,34,2,12,6
5,34,3,14,4
5,34,4,14,6
5,34,5,21,6
5,35,0,4,3
5,35,1,13,3
5,35,2,4,7
5,35,3,7,7
5,35,4,2,5
5,35,5,11,7
6,36,0,1,2
6,36,1,9,6
6,36,2,12,1
6,36,3,6,1
6,36,4,3,5
6,36,5,2,3
6,37,0,20,7
6,37,1,26,8
6,37,2,18,6
6,37,3,29,10
6,37,4,22,7
6,37,5,24,10
6,38,0,7,8
6,38,1,5,9
6,38,2,11,7
6,38,3,1,4
6,38,4,3,5
6,38,5,8,4
6,39,0,27,5
6,39,1,22,7
6,39,2,21,10
6,39,3,17,8
6,39,4,17,5
6,39,5,17,7
6,40,0,14,5
6,40,1,14,3
6,40,2,11,4
6,40,3,9,6
6,40,4,14,7
6,40,5,13,3
6,41,0,18,5
6,41,1,10,5
6,41,2,10,4
6,41,3,15,9
6,41,4,12,4
6,41,5,15,6
7,42,0,12,7
7,42,1,10,6
7,42,2,3,7
7,42,3,10,7
7,42,4,10,10
7,42,5,3,6
7,43,0,17,5
7,43,1,12,1
7,43,2,18,6
7,43,3,5,5
7,43,4,8,1
7,43,5,6,3
7,44,0,13,8
7,44,1,13,6
7,44,2,7,6
7,44,3,5,7
7,44,4,6,8
7,44,5,4,6
7,45,0,12,4
7,45,1,3,2
7,45,2,11,6
7,45,3,4,5
7,45,4,15,1
7,45,5,15,1
7,46,0,20,5
7,46,1,18,7
7,46,2,15,5
7,46,3,26,7
7,46,4,21,8
7,46,5,17,7
7,47,0,18,4
7,47,1,12,5
7,47,2,17,5
7,47,3,20,2
7,47,4,11,7
7,47,5,16,7
8,48,0,12,8
8,48,1,9,7
8,48,2,20,7
8,48,3,14,3
8,48,4,9,7
8,48,5,19,3
8,49,0,8,6
8,49,1,5,8
8,49,2,5,9
8,49,3,16,5
8,49,4,16,9
8,49,5,14,6
8,50,0,11,8
8,50,1,11,5
8,50,2,6,8
8,50,3,17,5
8,50,4,17,6
8,50,5,15,7
8,51,0,8,8
8,51,1,7,9
8,51,2,9,9
8,51,3,6,6
8,51,4,2,8
8,51,5,4,8
8,52,0,23,6
8,52,1,13,2
8,52,2,16,2
8,52,3,12,3
8,52,4,26,3
8,52,5,15,4
8,53,0,16,4
8,53,1,9,3
8,53,2,18,5
8,53,3,7,8
8,53,4,13,6
8,53,5,19,6
9,54,0,13,6
9,54,1,12,7
9,54,2,15,3
9,54,3,16,6
9,54,4,19,6
9,54,5,12,6
9,55,0,12,2
9,55,1,11,2
9,55,2,3,4
9,55,3,11,6
9,55,4,10,3
9,55,5,6,3
9,56,0,19,10
9,56,1,25,7
9,56,2,26,8
9,56,3,28,5
9,56,4,27,10
9,56,5,16,9
9,57,0,16,6
9,57,1,20,4
9,57,2,21,3
9,57,3,21,3
9,57,4,14,2
9,57,5,26,6
9,58,0,19,7
9,58,1,5,7
9,58,2,11,8
9,58,3,18,4
9,58,4,12,6
9,58,5,11,8
9,59,0,18,4
9,59,1,15,6
9,59,2,19,8
9,59,3,15,8
9,59,4,16,4
9,59,5,24,4
10,60,0,5,7
10,60,1,10,10
10,60,2,11,5
10,60,3,10,5
10,60,4,12,9
10,60,5,11,10
10,61,0,13,1
10,61,1,9,4
10,61,2,3,1
10,61,3,16,5
10,61,4,7,2
10,61,5,14,2
10,62,0,23,7
10,62,1,10,8
10,62,2,12,9
10,62,3,10,5
10,62,4,24,8
10,62,5,19,9
10,63,0,6,7
10,63,1,6,4
10,63,2,6,6
10,63,3,5,8
10,63,4,9,5
10,63,5,11,5
10,64,0,25,6
10,64,1,26,6
10,64,2,19,4
10,64,3,14,6
10,64,4,16,5
10,64,5,14,5
10,65,0,19,7
10,65,1,23,6
10,65,2,10,6
10,65,3,10,5
10,65,4,24,6
10,65,5,24,6
11,66,0,26,1
11,66,1,22,5
11,66,2,23,3
11,66,3,17,3
11,66,4,15,1
11,66,5,27,4
11,67,0,22,3
11,67,1,13,6
11,67,2,22,2
11,67,3,24,7
11,67,4,12,2
11,67,5,13,3
11,68,0,11,5
11,68,1,18,7
11,68,2,14,10
11,68,3,14,5
11,68,4,9,5
11,68,5,19,9
11,69,0,16,1
11,69,1,8,2
11,69,2,9,5
11,69,3,12,4
11,69,4,12,2
11,69,5,20,4
11,70,0,8,6
11,70,1,4,9
11,70,2,6,8
11,70,3,13,4
11,70,4,9,5
11,70,5,1,8
11,71,0,14,9
11,71,1,21,7
11,71,2,14,5
11,71,3,10,4
11,71,4,15,9
11,71,5,13,7
