job,operation,machine,processing_time,energy_consumption
0,0,0,6,8
0,0,1,12,8
0,0,2,11,10
0,1,0,10,8
0,1,1,11,6
0,1,2,14,6
0,2,0,20,5
0,2,1,25,4
0,2,2,26,4
0,3,0,21,3
0,3,1,20,7
0,3,2,21,5
1,4,0,14,2
1,4,1,14,2
1,4,2,7,4
1,5,0,16,5
1,5,1,15,4
1,5,2,17,4
1,6,0,24,7
1,6,1,19,6
1,6,2,19,9
1,7,0,14,5
1,7,1,2,4
1,7,2,4,4
2,8,0,11,6
2,8,1,16,3
2,8,2,16,4
2,9,0,25,8
2,9,1,24,8
2,9,2,17,10
2,10,0,22,1
2,10,1,24,1
2,10,2,30,4
2,11,0,15,6
2,11,1,15,2
2,11,2,19,4
3,12,0,18,4
3,12,1,29,5
3,12,2,29,6
3,13,0,9,3
3,13,1,7,3
3,13,2,15,8
3,14,0,8,8
3,14,1,3,10
3,14,2,7,8
3,15,0,22,1
3,15,1,24,4
3,15,2,15,3
4,16,0,13,2
4,16,1,7,6
4,16,2,11,2
4,17,0,26,3
4,17,1,26,6
4,17,2,21,5
4,18,0,25,6
4,18,1,29,8
4,18,2,19,5
4,19,0,16,10
4,19,1,12,10
4,19,2,20,6
5,20,0,10,5
5,20,1,11,6
5,20,2,23,5
5,21,0,20,5
5,21,1,26,5
5,21,2,17,6
5,22,0,21,4
5,22,1,27,5
5,22,2,29,2
5,23,0,3,6
5,23,1,14,6
5,23,2,14,6
6,24,0,16,5
6,24,1,15,6
6,24,2,3,3
6,25,0,15,4
6,25,1,11,9
6,25,2,6,4
6,26,0,31,6
6,26,1,23,3
6,26,2,31,7
6,27,0,19,5
6,27,1,21,4
6,27,2,17,7
7,28,0,18,8
7,28,1,16,5
7,28,2,12,8
7,29,0,25,9
7,29,1,20,9
7,29,2,24,6
7,30,0,13,7
7,30,1,7,10
7,30,2,12,6
7,31,0,10,6
7,31,1,12,8
7,31,2,7,4
8,32,0,11,4
8,32,1,20,1
8,32,2,21,6
8,33,0,18,7
8,33,1,18,7
8,33,2,18,6
8,34,0,28,6
8,34,1,24,4
8,34,2,24,4
8,35,0,8,5
8,35,1,13,4
8,35,2,3,8
9,36,0,8,6
9,36,1,17,2
9,36,2,19,7
9,37,0,22,8
9,37,1,14,5
9,37,2,9,10
9,38,0,10,5
9,38,1,3,2
9,38,2,11,4
9,39,0,22,5
9,39,1,25,2
9,39,2,28,5
10,40,0,21,7
10,40,1,7,4
10,40,2,15,8
10,41,0,14,5
10,41,1,13,1
10,41,2,19,2
10,42,0,13,4
10,42,1,6,8
10,42,2,8,7
10,43,0,24,7
10,43,1,26,4
10,43,2,12,7
11,44,0,5,5
11,44,1,7,3
11,44,2,6,3
11,45,0,6,7
11,45,1,10,3
11,45,2,12,6
11,46,0,28,4
11,46,1,19,7
11,46,2,23,7
11,47,0,14,2
11,47,1,10,7
11,47,2,22,2
