job,operation,machine,processing_time,energy_consumption
0,0,0,6,5
0,0,1,7,7
0,0,2,16,5
0,0,3,11,7
0,0,4,8,3
0,0,5,14,4
0,1,0,1,6
0,1,1,7,7
0,1,2,8,6
0,1,3,13,9
0,1,4,9,8
0,1,5,2,9
0,2,0,3,6
0,2,1,10,8
0,2,2,9,4
0,2,3,3,5
0,2,4,12,5
0,2,5,3,5
0,3,0,3,5
0,3,1,6,6
0,3,2,10,4
0,3,3,3,6
0,3,4,12,3
0,3,5,11,4
0,4,0,9,8
0,4,1,6,5
0,4,2,8,8
0,4,3,3,8
0,4,4,9,9
0,4,5,17,8
0,5,0,7,8
0,5,1,13,5
0,5,2,16,9
0,5,3,13,9
0,5,4,11,8
0,5,5,9,10
1,6,0,20,5
1,6,1,22,9
1,6,2,24,6
1,6,3,18,9
1,6,4,17,8
1,6,5,16,9
1,7,0,29,7
1,7,1,30,4
1,7,2,20,3
1,7,3,27,2
1,7,4,20,7
1,7,5,21,7
1,8,0,29,3
1,8,1,23,4
1,8,2,27,6
1,8,3,21,1
1,8,4,30,5
1,8,5,24,6
1,9,0,2,3
1,9,1,1,6
1,9,2,1,3
1,9,3,8,4
1,9,4,10,1
1,9,5,8,3
1,10,0,20,4
1,10,1,17,5
1,10,2,19,2
1,10,3,6,7
1,10,4,15,5
1,10,5,12,4
1,11,0,7,5
1,11,1,7,4
1,11,2,10,6
1,11,3,10,6
1,11,4,3,5
1,11,5,10,9
2,12,0,18,5
2,12,1,8,5
2,12,2,17,5
2,12,3,14,8
2,12,4,11,3
2,12,5,6,8
2,13,0,9,4
2,13,1,2,8
2,13,2,11,7
2,13,3,4,3
2,13,4,2,7
2,13,5,11,3
2,14,0,8,6
2,14,1,8,1
2,14,2,6,1
2,14,3,1,6
2,14,4,4,3
2,14,5,6,6
2,15,0,11,3
2,15,1,19,3
2,15,2,16,2
2,15,3,6,3
2,15,4,17,2
2,15,5,14,3
2,16,0,6,7
2,16,1,15,8
2,16,2,8,8
2,16,3,9,5
2,16,4,9,7
2,16,5,3,5
2,17,0,18,2
2,17,1,7,4
2,17,2,9,4
2,17,3,11,7
2,17,4,8,3
2,17,5,13,2
3,18,0,21,5
3,18,1,12,8
3,18,2,21,7
3,18,3,19,4
3,18,4,11,6
3,18,5,19,4
3,19,0,19,3
3,19,1,13,5
3,19,2,13,3
3,19,3,12,2
3,19,4,8,2
3,19,5,14,6
3,20,0,9,3
3,20,1,23,3
3,20,2,11,5
3,20,3,9,6
3,20,4,21,3
3,20,5,9,5
3,21,0,13,6
3,21,1,3,3
3,21,2,9,7
3,21,3,12,3
3,21,4,3,5
3,21,5,3,3
3,22,0,4,3
3,22,1,3,4
3,22,2,3,7
3,22,3,5,6
3,22,4,10,5
3,22,5,12,3
3,23,0,14,5
3,23,1,4,4
3,23,2,13,8
3,23,3,9,7
3,23,4,9,4
3,23,5,6,4
4,24,0,21,3
4,24,1,15,3
4,24,2,14,6
4,24,3,23,2
4,24,4,16,3
4,24,5,24,3
4,25,0,23,6
4,25,1,26,2
4,25,2,25,4
4,25,3,24,5
4,25,4,18,5
4,25,5,16,6
4,26,0,26,7
4,26,1,28,9
4,26,2,26,8
4,26,3,28,7
4,26,4,28,8
4,26,5,20,6
4,27,0,17,5
4,27,1,29,5
4,27,2,29,6
4,27,3,29,7
4,27,4,18,7
4,27,5,29,2
4,28,0,9,2
4,28,1,18,2
4,28,2,12,4
4,28,3,8,2
4,28,4,21,4
4,28,5,16,6
4,29,0,28,4
4,29,1,30,4
4,29,2,27,2
4,29,3,31,4
4,29,4,30,4
4,29,5,30,2
5,30,0,17,2
5,30,1,13,2
5,30,2,19,5
5,30,3,25,5
5,30,4,17,2
5,30,5,19,7
5,31,0,23,10
5,31,1,28,7
5,31,2,16,8
5,31,3,23,6
5,31,4,29,7
5,31,5,29,6
5,32,0,20,6
5,32,1,24,6
5,32,2,27,2
5,32,3,26,4
5,32,4,28,5
5,32,5,18,4
5,33,0,14,4
5,33,1,7,5
5,33,2,3,4
5,33,3,9,2
5,33,4,4,4
5,33,5,3,5
5,34,0,13,9
5,34,1,26,8
5,34,2,16,9
5,34,3,25,8
5,34,4,26,7
5,34,5,13,6
5,35,0,20,2
5,35,1,14,3
5,35,2,11,4
5,35,3,14,5
5,35,4,20,2
5,35,5,24,4
6,36,0,11,7
6,36,1,19,6
6,36,2,20,8
6,36,3,16,7
6,36,4,20,5
6,36,5,21,7
6,37,0,13,7
6,37,1,14,6
6,37,2,14,5
6,37,3,12,6
6,37,4,24,5
6,37,5,10,3
6,38,0,20,9
6,38,1,27,8
6,38,2,29,7
6,38,3,28,8
6,38,4,26,10
6,38,5,28,7
6,39,0,21,10
6,39,1,21,5
6,39,2,14,5
6,39,3,19,5
6,39,4,27,9
6,39,5,19,5
6,40,0,12,6
6,40,1,9,9
6,40,2,4,7
6,40,3,3,5
6,40,4,8,9
6,40,5,9,9
6,41,0,22,5
6,41,1,18,6
6,41,2,19,7
6,41,3,25,5
6,41,4,25,7
6,41,5,21,7
7,42,0,10,5
7,42,1,10,8
7,42,2,9,10
7,42,3,8,9
7,42,4,15,9
7,42,5,2,6
7,43,0,17,4
7,43,1,29,5
7,43,2,21,3
7,43,3,28,5
7,43,4,21,7
7,43,5,25,3
7,44,0,6,9
7,44,1,7,5
7,44,2,20,7
7,44,3,13,6
7,44,4,9,6
7,44,5,12,6
7,45,0,15,5
7,45,1,21,3
7,45,2,10,4
7,45,3,9,5
7,45,4,18,1
7,45,5,15,4
7,46,0,16,3
7,46,1,20,4
7,46,2,25,4
7,46,3,26,5
7,46,4,18,6
7,46,5,14,5
7,47,0,5,4
7,47,1,2,1
7,47,2,1,2
7,47,3,12,3
7,47,4,2,4
7,47,5,5,1
8,48,0,6,10
8,48,1,16,7
8,48,2,11,8
8,48,3,16,10
8,48,4,10,9
8,48,5,13,7
8,49,0,19,7
8,49,1,27,3
8,49,2,23,7
8,49,3,25,3
8,49,4,20,3
8,49,5,23,6
8,50,0,4,1
8,50,1,16,1
8,50,2,18,6
8,50,3,4,3
8,50,4,5,6
8,50,5,9,2
8,51,0,30,5
8,51,1,24,7
8,51,2,19,5
8,51,3,30,8
8,51,4,25,7
8,51,5,28,4
8,52,0,19,6
8,52,1,14,6
8,52,2,15,5
8,52,3,18,8
8,52,4,14,5
8,52,5,20,4
8,53,0,7,9
8,53,1,9,9
8,53,2,7,9
8,53,3,7,6
8,53,4,14,6
8,53,5,8,4
9,54,0,21,8
9,54,1,13,4
9,54,2,17,5
9,54,3,13,4
9,54,4,22,7
9,54,5,9,8
9,55,0,29,3
9,55,1,29,4
9,55,2,19,3
9,55,3,19,3
9,55,4,26,5
9,55,5,23,6
9,56,0,13,6
9,56,1,16,2
9,56,2,8,5
9,56,3,13,5
9,56,4,21,5
9,56,5,18,6
9,57,0,14,5
9,57,1,13,4
9,57,2,12,4
9,57,3,13,9
9,57,4,4,8
9,57,5,15,8
9,58,0,16,6
9,58,1,17,3
9,58,2,17,1
