job,operation,machine,processing_time,energy_consumption
0,0,0,9,6
0,0,1,13,1
0,0,2,16,2
0,1,0,11,5
0,1,1,2,10
0,1,2,12,8
0,2,0,21,5
0,2,1,20,8
0,2,2,17,5
0,3,0,16,2
0,3,1,21,6
0,3,2,14,3
1,4,0,12,8
1,4,1,16,4
1,4,2,16,3
1,5,0,2,6
1,5,1,16,9
1,5,2,3,6
1,6,0,8,9
1,6,1,22,6
1,6,2,8,8
1,7,0,21,5
1,7,1,26,7
1,7,2,22,6
2,8,0,14,1
2,8,1,18,1
2,8,2,16,2
2,9,0,22,7
2,9,1,11,6
2,9,2,18,6
2,10,0,17,9
2,10,1,13,9
2,10,2,16,6
2,11,0,14,6
2,11,1,20,7
2,11,2,16,3
3,12,0,17,6
3,12,1,17,7
3,12,2,17,6
3,13,0,17,6
3,13,1,10,5
3,13,2,23,6
3,14,0,14,3
3,14,1,5,7
3,14,2,7,6
3,15,0,26,6
3,15,1,21,6
3,15,2,23,5
4,16,0,11,7
4,16,1,18,6
4,16,2,6,7
4,17,0,27,3
4,17,1,27,3
4,17,2,28,1
4,18,0,18,6
4,18,1,29,7
4,18,2,18,3
4,19,0,2,9
4,19,1,12,9
4,19,2,3,8
5,20,0,1,6
5,20,1,12,6
5,20,2,4,5
5,21,0,6,5
5,21,1,4,4
5,21,2,5,6
5,22,0,15,6
5,22,1,20,5
5,22,2,6,7
5,23,0,14,9
5,23,1,10,8
5,23,2,19,4
6,24,0,12,9
6,24,1,17,5
6,24,2,15,7
6,25,0,19,2
6,25,1,17,3
6,25,2,12,2
6,26,0,15,7
6,26,1,10,6
6,26,2,2,9
6,27,0,22,3
6,27,1,23,3
6,27,2,17,6
7,28,0,4,8
7,28,1,6,9
7,28,2,7,9
7,29,0,14,4
7,29,1,12,4
7,29,2,5,6
7,30,0,5,2
7,30,1,2,1
7,30,2,1,2
7,31,0,29,2
7,31,1,20,6
7,31,2,29,7
8,32,0,1,3
8,32,1,11,1
8,32,2,13,1
8,33,0,19,6
8,33,1,18,5
8,33,2,15,5
8,34,0,2,6
8,34,1,11,5
8,34,2,5,4
8,35,0,25,5
8,35,1,22,7
8,35,2,31,6
9,36,0,20,6
9,36,1,13,8
9,36,2,20,4
9,37,0,17,6
9,37,1,13,4
9,37,2,12,6
9,38,0,22,3
9,38,1,29,2
9,38,2,27,6
9,39,0,11,6
9,39,1,10,9
9,39,2,15,10
10,40,0,19,6
10,40,1,9,7
10,40,2,16,6
10,41,0,21,9
10,41,1,27,5
10,41,2,24,4
10,42,0,3,8
10,42,1,1,9
10,42,2,6,9
10,43,0,18,6
10,43,1,18,9
10,43,2,11,5
11,44,0,24,2
11,44,1,16,2
11,44,2,16,1
11,45,0,12,5
11,45,1,17,2
11,45,2,12,5
11,46,0,12,5
11,46,1,14,3
11,46,2,9,1
11,47,0,8,3
11,47,1,11,8
11,47,2,16,3
