job,operation,machine,processing_time,energy_consumption
0,0,0,9,4
0,0,1,12,4
0,0,2,3,2
0,0,3,14,5
0,0,4,10,3
0,0,5,9,4
0,1,0,19,3
0,1,1,15,2
0,1,2,6,2
0,1,3,18,3
0,1,4,10,3
0,1,5,8,4
0,2,0,9,3
0,2,1,2,7
0,2,2,5,2
0,2,3,8,3
0,2,4,2,5
0,2,5,10,5
0,3,0,2,7
0,3,1,9,9
0,3,2,6,9
0,3,3,1,7
0,3,4,5,5
0,3,5,11,4
0,4,0,22,3
0,4,1,10,6
0,4,2,12,3
0,4,3,22,4
0,4,4,20,6
0,4,5,9,4
0,5,0,8,9
0,5,1,6,6
0,5,2,6,9
0,5,3,13,8
0,5,4,15,5
0,5,5,16,9
1,6,0,28,6
1,6,1,28,8
1,6,2,16,9
1,6,3,28,9
1,6,4,25,10
1,6,5,20,9
1,7,0,23,4
1,7,1,31,4
1,7,2,30,3
1,7,3,29,3
1,7,4,23,6
1,7,5,24,3
1,8,0,15,9
1,8,1,9,9
1,8,2,6,5
1,8,3,6,8
1,8,4,2,7
1,8,5,12,9
1,9,0,22,2
1,9,1,24,2
1,9,2,27,4
1,9,3,27,6
1,9,4,29,4
1,9,5,27,3
1,10,0,25,5
1,10,1,15,9
1,10,2,23,9
1,10,3,19,8
1,10,4,21,9
1,10,5,27,6
1,11,0,14,3
1,11,1,16,6
1,11,2,22,3
1,11,3,19,6
1,11,4,8,2
1,11,5,11,5
2,12,0,6,7
2,12,1,5,6
2,12,2,13,8
2,12,3,15,6
2,12,4,16,4
2,12,5,16,4
2,13,0,16,3
2,13,1,13,4
2,13,2,13,6
2,13,3,20,5
2,13,4,19,5
2,13,5,24,5
2,14,0,30,8
2,14,1,21,6
2,14,2,23,7
2,14,3,24,7
2,14,4,27,5
2,14,5,24,6
2,15,0,13,8
2,15,1,3,3
2,15,2,5,7
2,15,3,17,8
2,15,4,7,5
2,15,5,11,3
2,16,0,14,8
2,16,1,13,5
2,16,2,4,6
2,16,3,14,7
2,16,4,12,5
2,16,5,10,4
2,17,0,24,4
2,17,1,14,7
2,17,2,14,7
2,17,3,19,8
2,17,4,15,3
2,17,5,17,4
3,18,0,20,6
3,18,1,23,7
3,18,2,16,6
3,18,3,16,6
3,18,4,17,8
3,18,5,25,6
3,19,0,5,4
3,19,1,6,8
3,19,2,10,6
3,19,3,12,6
3,19,4,9,4
3,19,5,1,4
3,20,0,27,4
3,20,1,31,3
3,20,2,32,6
3,20,3,27,5
3,20,4,29,5
3,20,5,28,3
3,21,0,20,6
3,21,1,31,9
3,21,2,24,10
3,21,3,18,8
3,21,4,25,8
3,21,5,32,9
3,22,0,12,8
3,22,1,12,3
3,22,2,3,8
3,22,3,4,3
3,22,4,3,6
3,22,5,2,7
3,23,0,18,6
3,23,1,17,6
3,23,2,12,2
3,23,3,20,5
3,23,4,13,5
3,23,5,15,3
4,24,0,16,6
4,24,1,20,1
4,24,2,21,1
4,24,3,21,1
4,24,4,25,5
4,24,5,28,5
4,25,0,16,5
4,25,1,27,3
4,25,2,16,2
4,25,3,20,5
4,25,4,20,6
4,25,5,22,4
4,26,0,12,6
4,26,1,4,5
4,26,2,8,4
4,26,3,3,8
4,26,4,12,6
4,26,5,9,7
4,27,0,10,5
4,27,1,15,2
4,27,2,9,4
4,27,3,11,2
4,27,4,2,1
4,27,5,15,2
4,28,0,7,2
4,28,1,5,7
4,28,2,1,6
4,28,3,8,3
4,28,4,2,3
4,28,5,4,3
4,29,0,30,6
4,29,1,29,8
4,29,2,27,4
4,29,3,19,7
4,29,4,21,5
4,29,5,23,5
5,30,0,5,4
5,30,1,17,5
5,30,2,4,5
5,30,3,10,6
5,30,4,5,9
5,30,5,7,5
5,31,0,5,5
5,31,1,4,5
